File,Variable ,Code value,Code description
FMLI,STUDNTB,5,"$10,000 - $34,999"
FPAR,TEL_RESN,5,Respondent only available by phone
FPAR,TYPEREC5,5,Home File (provided by Census Bureau)
UTC,UTLPTYPE,5,Property not owned or rented by CU
OPI,VAC_AVAY,5,"Other, specify"
OPI,VAC_OCCY,5,"Other, specify"
OPI,VAC_RNTY,5,"Other, specify"
OVC,VEHDISP,5,Stolen
MCHI,VISTWKDY,5,Thursday
FMLI,WHLFYRB,5,"$10,000 - $34,999"
FMLI,WHOLIFB,5,"$10,000 - $34,999"
CLA,AGE_SEXA,5,Infants under 2 years
IHB,HHICODE,5,Tricare
IHB,PORTPLAN,5,Catastrophic
FMLI,POPSIZE,5,Less than 125 thousand
FMLI,FAM_TYPE,5,All other Husband and wife families
FMLI,CHGPNT,5,"At a specific section, specify"
FMLI,COOKING,5,No fuel used
FPAR,DIFTYP5,5,"Did not know the expenditure information (items, price or details)"
MEMI,FARMINCB,5,"$20,000-$29,999"
FMLI,FININCB,5,"$4,000 - $4,999"
FMLI,FOODSMPB,5,"$4,000-$4,999"
FMLI,HEATFUEL,5,No fuel used
IHB,HHISPECT,5,Dread Disease Insurance
FPAR,IBNHLP1,5,The Information Booklet was not helpful because it was hard to read
FPAR,IBNHLP2,5,The Information Booklet was not helpful because it was hard to read
FPAR,IBNHLP3,5,The Information Booklet was not helpful because it was hard to read
FPAR,IBNHLP4,5,The Information Booklet was not helpful because it was hard to read
FPAR,IBNHLP5,5,The Information Booklet was not helpful because it was hard to read
FPAR,IBNHLP6,5,The Information Booklet was not helpful because it was hard to read
FPAR,IBNHLP7,5,The Information Booklet was not helpful because it was hard to read
FPAR,IBNHLP8,5,The Information Booklet was not helpful because it was hard to read
MEMI,NONFARMB,5,"$20,000-$29,999"
FMLI,RESPCOOP,5,Very uncooperative
MEMI,RRRETIRB,5,$600-$699
FMLI,WATERHT,5,No fuel used
FPAR,NOUSEIB1,5,I did not use the Information Booklet because it was hard to read
FPAR,NOUSEIB2,5,I did not use the Information Booklet because it was hard to read
FPAR,NOUSEIB3,5,I did not use the Information Booklet because it was hard to read
FPAR,NOUSEIB4,5,I did not use the Information Booklet because it was hard to read
FPAR,NOUSEIB5,5,I did not use the Information Booklet because it was hard to read
FPAR,NOUSEIB6,5,I did not use the Information Booklet because it was hard to read
FPAR,NOUSEIB7,5,I did not use the Information Booklet because it was hard to read
FPAR,NOUSEIB8,5,I did not use the Information Booklet because it was hard to read
CLB,AGE_SEXB,5,Infants under 2 years
MEMI,MEMBRACE,5,Pacific Islander
MEMI,RC_PACIL,5,Pacific Islander
FMLI,CUINCOME,5,"7,500-9,999"
EDA,EDSCHL_A,5,Other
OVB,FIN_INST,5,Insurance company
MOR,MRTPMPD,5,Semi-annually
MOR,PAYMORIN,5,Last regular payment included mortgage guarantee insurance
MOR,PAYTYPE,5,Deferred interest loan
OVB,PMTPERD,5,Semi-annually
INB,PREMPERD,5,Quarterly
FMLI,RECORDS,5,Almost never
FMLI,LOT_SIZE,5,3/4 acre
ITBI,IMPNUM,5,Fifth
APL,RENTSEP,5,Rented separately
MEMI,RACE,5,Other
FMLI,RACE2,5,Other
FMLI,REF_RACE,5,Other
FPAR,TYPEREC5,5,Calendar or box (provided by Census Bureau)
TRV,TYPETRIP,5,Day Trippers
FMLI,FAM_TYPE,5,All other Husband and wife families
APL,APPLSTAT,5,Rented separately
FMLI,BUILT,5,1970-1974
FMLI,CLLGEQTR,5,Other housing regulated by a college or university
FMLI,GUESTHSE,5,Guest house or separate servant's quarters
MTBI,COST_,5,Imputation and allocation
IHB,HHIRPMPD,5,6 months
IHB,HHITYPYB,5,"Dental insurance, only"
HEL,PAYTYPG,5,Deferred interest
CRB,REIMBRSY,5,Other
FMLI,CHILDAGE,5,All children age 12-17
FMLI,CLLGEQTR,5,Other housing regulated by a college or university
FMLI,CUTENURE,5,Occupied w/o payment of cash rent:
FMLI,EARNCOMP,5,Spouse only
FMLI,EDUC_REF,5,College graduate (4 yrs.)
FMLI,EDUCA2,5,College graduate (4 yrs.)
FMLI,INCNONW1,5,Unable to find work
FMLI,INCNONW2,5,Unable to find work
MEMI,INCNONWK,5,Unable to find work
MEMI,INCOMEY,5,"Self-employed in own business, professional practice or farm"
FMLI,INCOMEY1,5,"Self-employed in own business, professional practice or farm"
FMLI,INCOMEY2,5,"Self-employed in own business, professional practice or farm"
MEMI,MARITAL,5,Never married
FMLI,MARITAL1,5,Never married
FMLI,POPSIZE,5,Less than 125 thousand
FMLI,INCLASS,5,"Family income before taxes between $20,000 and $29,999"
FMLI,GUESTHSE,5,Guest house or separate servant's quarters
FMLI,HEATFUEL,5,No fuel used
FMLI,WATERHT,5,No fuel used
FMLI,CLLGEQTR,5,Other housing regulated by a college or university
FMLI,CORCONCR,5,Poured Concrete
MEMI,CU_CODE,5,In-law
FMLI,CUTENURE,5,Occupied w/o payment of cash rent:
FMLI,EARNCOMP,5,Spouse only
FMLI,EDUC_REF,5,College graduate (4 yrs.)
FMLI,EDUCA2,5,College graduate (4 yrs.)
FMLI,EXBRICK,5,Brick
FMLI,FAM_TYPE,5,All other Married couple families
FMLI,FOUNDATN,5,Other
FMLI,GUESTHSE,5,Guest house or separate servant's quarters
FMLI,HEATFUEL,5,Coal or coke
FMLI,INCLASS,5,"Family income before taxes between $20,000 and $29,999"
FMLI,INCNONW1,5,Unable to find work
FMLI,INCNONW2,5,Unable to find work
MEMI,INCNONWK,5,Unable to find work
MEMI,MARITAL,5,Never married
FMLI,MARITAL1,5,Never married
FMLI,PARK_FAC,5,Detached private carport
MEMI,PAYPERD,5,Year
FMLI,POPSIZE,5,Less than 125 thousand
FMLI,WATERHT,5,No fuel used
APL,APPLSTAT,5,Rented seperately
OVB,FIN_INST,5,Insurance company
APA,GFTC_MAJ,5,Suppressed
IHB,HHIRPMPD,5,6 months
IHB,HHITYPYB,5,"Dental insurance, only"
TRB,MAINPURP,5,Other
OVC,VEHDISP,5,Stolen
OVB,VEHICYR,5,1974-1976
NTAX,SOI_ST,50,Wisconsin
UTC,UTLUNIT,50,hundreds of gallons
CLD,CLOTHD1,500,Combined expenses (450-490)
CLD,CLOTHD2,500,Combined expenses (450-490)
CLD,CLOTHD3,500,Combined expenses (450-490)
CLD,CLOTHD4,500,Combined expenses (450-490)
CLD,CLOTHD5,500,Combined expenses (450-490)
CLD,CLOTHD6,500,Combined expenses (450-490)
CLD,CLOTHD7,500,Combined expenses (450-490)
CLD,CLOTHD8,500,Combined expenses (450-490)
CLD,CLOTHD9,500,Combined expenses (450-490)
CLD,CLOTHYD,500,Combined expenses (450-490)
INB,INSCMB1,500,Other non-health insurance
INB,INSCMB2,500,Other non-health insurance
INB,INSCMB3,500,Other non-health insurance
INB,INSCMB4,500,Other non-health insurance
INB,INSCMB5,500,Other non-health insurance
INB,INSCMB6,500,Other non-health insurance
INB,INSCMB7,500,Other non-health insurance
INB,INSCMB8,500,Other non-health insurance
INB,INSCMB9,500,Other non-health insurance
APB,MINAPPLY,500,Hunting and Fishing Equipment
APB,MNAPPL1,500,Hunting and Fishing Equipment
APB,MNAPPL2,500,Hunting and Fishing Equipment
APB,MNAPPL3,500,Hunting and Fishing Equipment
APB,MNAPPL4,500,Hunting and Fishing Equipment
APB,MNAPPL5,500,Hunting and Fishing Equipment
APB,MNAPPL6,500,Hunting and Fishing Equipment
APB,MNAPPL7,500,Hunting and Fishing Equipment
APB,MNAPPL8,500,Hunting and Fishing Equipment
APB,MNAPPL9,500,Hunting and Fishing Equipment
INB,POLICYYB,500,Other Non-Health Ins.
SUB,S17CODEA,500,"Theater, concert, opera, or other musical series, season tickets."
VEQ,VOPSERVY,500,"Combined expenses (100, 110, 130-380)"
VEQ,VPSRVY1,500,"Combined expenses (100, 110, 130-380)"
VEQ,VPSRVY2,500,"Combined expenses (100, 110, 130-380)"
VEQ,VPSRVY3,500,"Combined expenses (100, 110, 130-380)"
VEQ,VPSRVY4,500,"Combined expenses (100, 110, 130-380)"
VEQ,VPSRVY5,500,"Combined expenses (100, 110, 130-380)"
VEQ,VPSRVY6,500,"Combined expenses (100, 110, 130-380)"
VEQ,VPSRVY7,500,"Combined expenses (100, 110, 130-380)"
VEQ,VPSRVY8,500,"Combined expenses (100, 110, 130-380)"
VEQ,VPSRVY9,500,"Combined expenses (100, 110, 130-380)"
OPB,OWNYB,500,Other Property (as of last quarter)
OPD,OWNYD,500,Other Property
MOR,OWNYF,500,Other property
HEL,OWNYG,500,Other property
OPH,OWNYH,500,Other property
OPI,OWNYI,500,Other property
VEQ,VOPSERVY,500,"Combined expenses (100, 110, 120-370)"
VEQ,VPSRVY1,500,"Combined expenses (100, 110, 120-370)"
VEQ,VPSRVY2,500,"Combined expenses (100, 110, 120-370)"
VEQ,VPSRVY3,500,"Combined expenses (100, 110, 120-370)"
VEQ,VPSRVY4,500,"Combined expenses (100, 110, 120-370)"
VEQ,VPSRVY5,500,"Combined expenses (100, 110, 120-370)"
VEQ,VPSRVY6,500,"Combined expenses (100, 110, 120-370)"
VEQ,VPSRVY7,500,"Combined expenses (100, 110, 120-370)"
VEQ,VPSRVY8,500,"Combined expenses (100, 110, 120-370)"
VEQ,VPSRVY9,500,"Combined expenses (100, 110, 120-370)"
UTI,INTSERV,500,Online games or other internet entertainment sites
VEQ,VOPSERVY,500,Combined expenses (100-370)
VEQ,VPSRVY1,500,Combined expenses (100-370)
VEQ,VPSRVY2,500,Combined expenses (100-370)
VEQ,VPSRVY3,500,Combined expenses (100-370)
VEQ,VPSRVY4,500,Combined expenses (100-370)
VEQ,VPSRVY5,500,Combined expenses (100-370)
VEQ,VPSRVY6,500,Combined expenses (100-370)
VEQ,VPSRVY7,500,Combined expenses (100-370)
VEQ,VPSRVY8,500,Combined expenses (100-370)
VEQ,VPSRVY9,500,Combined expenses (100-370)
FN2,CREDITR1,500,Finance Co.
FNA,CREDITR5,500,Finance Co.
INB,POLICYYB,500,Fire and Extended Coverage
VEQ,VOPPARTY,500,Audio equipment
MDB,MEDPCARY,500,Prescribed medicines or drugs.
MDC,MEDRCARY,500,Prescribed medicines or drugs.
OVB,MKMDLY,500,PONTIAC GRAND AM
MTBI,UCC,500110,Vehicle insurance
MTBI,UCC,500110,Vehicle insurance
CRB,CRMCODE,501,Job Type Suppressed
CRB,CRMCODEA,501,Job Type Suppressed
CRB,CRMCODEB,501,Job Type Suppressed
OVB,MKMDLY,501,PONTIAC GRAND PRIX
CRB,CRMCODE,502,Job Type Suppressed
CRB,CRMCODEA,502,Job Type Suppressed
CRB,CRMCODEB,502,Job Type Suppressed
OVB,MKMDLY,502,PONTIAC GRAND VILLE
CRB,CRMCODE,503,Job Type Suppressed
CRB,CRMCODEA,503,Job Type Suppressed
CRB,CRMCODEB,503,Job Type Suppressed
OVB,MKMDLY,503,PONTIAC GTO
CRB,CRMCODE,504,Job Type Suppressed
CRB,CRMCODEA,504,Job Type Suppressed
CRB,CRMCODEB,504,Job Type Suppressed
OVB,MKMDLY,504,PONTIAC LEMANS
CRB,CRMCODE,505,Job Type Suppressed
CRB,CRMCODEA,505,Job Type Suppressed
CRB,CRMCODEB,505,Job Type Suppressed
OVB,MKMDLY,505,PONTIAC PHOENIX
CRB,CRMCODE,506,Job Type Suppressed
CRB,CRMCODEA,506,Job Type Suppressed
CRB,CRMCODEB,506,Job Type Suppressed
OVB,MKMDLY,506,PONTIAC SAFARI
CRB,CRMCODE,507,Job Type Suppressed
CRB,CRMCODEA,507,Job Type Suppressed
CRB,CRMCODEB,507,Job Type Suppressed
OVB,MKMDLY,507,PONTIAC SUNBIRD
CRB,CRMCODE,508,Job Type Suppressed
CRB,CRMCODEA,508,Job Type Suppressed
CRB,CRMCODEB,508,Job Type Suppressed
OVB,MKMDLY,508,PONTIAC TEMPEST
CRB,CRMCODE,509,Job Type Suppressed
CRB,CRMCODEA,509,Job Type Suppressed
CRB,CRMCODEB,509,Job Type Suppressed
OVB,MKMDLY,509,PONTIAC TRANS AM
NTAX,SOI_ST,51,Wyoming
FMLI,STATE,51,Virginia
CRB,CRMCODE,510,Job Type Suppressed
CRB,CRMCODEA,510,Job Type Suppressed
CRB,CRMCODEB,510,Job Type Suppressed
MDB,MEDPCARY,510,Lab test and X-rays
MDB,MEDPCY1,510,Lab test and X-rays
MDB,MEDPCY2,510,Lab test and X-rays
MDB,MEDPCY3,510,Lab test and X-rays
MDB,MEDPCY4,510,Lab test and X-rays
MDB,MEDPCY5,510,Lab test and X-rays
MDB,MEDPCY6,510,Lab test and X-rays
MDB,MEDPCY7,510,Lab test and X-rays
MDB,MEDPCY8,510,Lab test and X-rays
MDB,MEDPCY9,510,Lab test and X-rays
MDC,MEDRCARY,510,Lab test and X-rays
MDC,MEDRCY1,510,Lab test and X-rays
MDC,MEDRCY2,510,Lab test and X-rays
MDC,MEDRCY3,510,Lab test and X-rays
MDC,MEDRCY4,510,Lab test and X-rays
MDC,MEDRCY5,510,Lab test and X-rays
MDC,MEDRCY6,510,Lab test and X-rays
MDC,MEDRCY7,510,Lab test and X-rays
MDC,MEDRCY8,510,Lab test and X-rays
MDC,MEDRCY9,510,Lab test and X-rays
APB,MINAPPLY,510,Winter Sports Equipment
APB,MNAPPL1,510,Winter Sports Equipment
APB,MNAPPL2,510,Winter Sports Equipment
APB,MNAPPL3,510,Winter Sports Equipment
APB,MNAPPL4,510,Winter Sports Equipment
APB,MNAPPL5,510,Winter Sports Equipment
APB,MNAPPL6,510,Winter Sports Equipment
APB,MNAPPL7,510,Winter Sports Equipment
APB,MNAPPL8,510,Winter Sports Equipment
APB,MNAPPL9,510,Winter Sports Equipment
SUB,S17CODEA,510,"Tickets to movies, parks, or museums"
FN2,CREDITR1,510,"Financial institutions, such as banks, brokerages, savings and loans, credit unions, or insurance companies. Do not include insurance premium payments"
FNA,CREDITR5,510,"Financial institutions, such as banks, brokerages, savings and loans, credit unions, or insurance companies. Do not include insurance premium payments"
VEQ,VOPPARTY,510,Customizing
MDB,MEDPCARY,510,Purchase of medical supplies or surgical supplies and equipment
MDC,MEDRCARY,510,Purchase of medical supplies or surgical supplies and equipment
OVB,MKMDLY,510,PONTIAC VENTURA
MTBI,UCC,510110,Automobile finance charges
MTBI,UCC,510110,Automobile finance charges
MTBI,UCC,510901,Truck finance charges
MTBI,UCC,510901,Truck finance charges
MTBI,UCC,510902,Motorcycle and plane finance charges
MTBI,UCC,510902,Motorcycle and plane finance charges
CRB,CRMCODE,511,Job Type Suppressed
CRB,CRMCODEA,511,Job Type Suppressed
CRB,CRMCODEB,511,Job Type Suppressed
OVB,MKMDLY,511,PORSCHE
OVB,MKMDLY,512,PORSCHE TURBO CARRERA
OVB,MKMDLY,513,PORSCHE 1600
OVB,MKMDLY,514,PORSCHE 356
OVB,MKMDLY,515,PORSCHE 911
OVB,MKMDLY,516,PORSCHE 912
OVB,MKMDLY,517,PORSCHE 914
OVB,MKMDLY,518,PORSCHE 924
OVB,MKMDLY,519,PORSCHE 928
FMLI,STATE,52,Maryland
FMLI,STATE,52,Maryland
MDB,MEDPCARY,520,Care in convalescent or nursing home
MDB,MEDPCY1,520,Care in convalescent or nursing home
MDB,MEDPCY2,520,Care in convalescent or nursing home
MDB,MEDPCY3,520,Care in convalescent or nursing home
MDB,MEDPCY4,520,Care in convalescent or nursing home
MDB,MEDPCY5,520,Care in convalescent or nursing home
MDB,MEDPCY6,520,Care in convalescent or nursing home
MDB,MEDPCY7,520,Care in convalescent or nursing home
MDB,MEDPCY8,520,Care in convalescent or nursing home
MDB,MEDPCY9,520,Care in convalescent or nursing home
MDC,MEDRCARY,520,Care in convalescent or nursing home
MDC,MEDRCY1,520,Care in convalescent or nursing home
MDC,MEDRCY2,520,Care in convalescent or nursing home
MDC,MEDRCY3,520,Care in convalescent or nursing home
MDC,MEDRCY4,520,Care in convalescent or nursing home
MDC,MEDRCY5,520,Care in convalescent or nursing home
MDC,MEDRCY6,520,Care in convalescent or nursing home
MDC,MEDRCY7,520,Care in convalescent or nursing home
MDC,MEDRCY8,520,Care in convalescent or nursing home
MDC,MEDRCY9,520,Care in convalescent or nursing home
APB,MINAPPLY,520,Water Sports Equipment
APB,MNAPPL1,520,Water Sports Equipment
APB,MNAPPL2,520,Water Sports Equipment
APB,MNAPPL3,520,Water Sports Equipment
APB,MNAPPL4,520,Water Sports Equipment
APB,MNAPPL5,520,Water Sports Equipment
APB,MNAPPL6,520,Water Sports Equipment
APB,MNAPPL7,520,Water Sports Equipment
APB,MNAPPL8,520,Water Sports Equipment
APB,MNAPPL9,520,Water Sports Equipment
SUB,S17CODEA,520,"Tickets to movies, parks, or museums"
VEQ,VOPPARTY,520,Other vehicle items
MDB,MEDPCARY,520,Rental of medical or surgical equipment
MDC,MEDRCARY,520,Rental of medical or surgical equipment
OVB,MKMDLY,520,RENAULT
MTBI,UCC,520110,VEHICLE REGISTRATION STATE/LOCAL
MTBI,UCC,520110,State and local registration
MTBI,UCC,520110,Vehicle registration
MTBI,UCC,520310,Drivers' license
MTBI,UCC,520310,Drivers'' license
MTBI,UCC,520410,Vehicle inspection
MTBI,UCC,520410,Vehicle inspection
MTBI,UCC,520511,Auto rental
MTBI,UCC,520511,Auto rental
MTBI,UCC,520512,"Auto rental, out-of-town trips"
MTBI,UCC,520512,"Auto rental, out-of-town trips"
MTBI,UCC,520516,Auto/truck rental
MTBI,UCC,520517,"Auto/truck rental, out-of-town trips"
MTBI,UCC,520521,Truck rental
MTBI,UCC,520521,Truck rental
MTBI,UCC,520522,"Truck rental, out-of-town trips"
MTBI,UCC,520522,"Truck rental, out-of-town trips"
MTBI,UCC,520530,PARKING FEES
MTBI,UCC,520530,PARKING FEES
MTBI,UCC,520531,"Parking fees in home city, excluding residence"
MTBI,UCC,520532,"Parking fees, out-of-town trips"
MTBI,UCC,520541,Tolls or electronic toll passes
MTBI,UCC,520542,Tolls on out-of-town trips
MTBI,UCC,520542,Tolls on out-of-town trips
MTBI,UCC,520550,Towing charges
MTBI,UCC,520550,Towing charges
MTBI,UCC,520560,Global positioning services
MTBI,UCC,520901,Docking and landing fees
MTBI,UCC,520901,Docking and landing fees
MTBI,UCC,520902,Motorcycle rental
MTBI,UCC,520902,Motorcycle rental
MTBI,UCC,520903,AIRCRAFT RENTAL
MTBI,UCC,520903,AIRCRAFT RENTAL
MTBI,UCC,520904,Rental noncamper trailer
MTBI,UCC,520904,Rental non-camper trailer
MTBI,UCC,520905,"Motorcycle rental, out-of-town trips"
MTBI,UCC,520905,"Motorcycle rental, out-of-town trips"
MTBI,UCC,520906,AIRCRAFT RENTAL/OUT-OF-TOWN TR
MTBI,UCC,520906,AIRCRAFT RENTAL/OUT-OF-TOWN TR
MTBI,UCC,520906,AIRCRAFT RENTAL/OUT-OF-TOWN TR
MTBI,UCC,520907,Boat and trailer rental out-of-town trips
MTBI,UCC,520907,Boat and trailer rental out-of-town trips
OVB,MKMDLY,521,RENAULT CABRIOLET
OVB,MKMDLY,522,RENAULT CARAVELLE
OVB,MKMDLY,523,RENAULT DAUPHINE
OVB,MKMDLY,524,RENAULT GORDINI
OVB,MKMDLY,525,RENAULT LE CAR
OVB,MKMDLY,526,RENAULT 10
OVB,MKMDLY,527,ROLLS ROYCE
OVB,MKMDLY,528,ROLLS ROYCE CAMARGUE
OVB,MKMDLY,529,ROLLS ROYCE CORNICHE
FMLI,STATE,53,Washington
FMLI,STATE,53,Washington
MDB,MEDPCARY,530,Other medical care and services
MDB,MEDPCY1,530,Other medical care and services
MDB,MEDPCY2,530,Other medical care and services
MDB,MEDPCY3,530,Other medical care and services
MDB,MEDPCY4,530,Other medical care and services
MDB,MEDPCY5,530,Other medical care and services
MDB,MEDPCY6,530,Other medical care and services
MDB,MEDPCY7,530,Other medical care and services
MDB,MEDPCY8,530,Other medical care and services
MDB,MEDPCY9,530,Other medical care and services
MDC,MEDRCARY,530,Other medical care and services
MDC,MEDRCY1,530,Other medical care and services
MDC,MEDRCY2,530,Other medical care and services
MDC,MEDRCY3,530,Other medical care and services
MDC,MEDRCY4,530,Other medical care and services
MDC,MEDRCY5,530,Other medical care and services
MDC,MEDRCY6,530,Other medical care and services
MDC,MEDRCY7,530,Other medical care and services
MDC,MEDRCY8,530,Other medical care and services
MDC,MEDRCY9,530,Other medical care and services
APB,MINAPPLY,530,Outboard Motors
APB,MNAPPL1,530,Outboard Motors
APB,MNAPPL2,530,Outboard Motors
APB,MNAPPL3,530,Outboard Motors
APB,MNAPPL4,530,Outboard Motors
APB,MNAPPL5,530,Outboard Motors
APB,MNAPPL6,530,Outboard Motors
APB,MNAPPL7,530,Outboard Motors
APB,MNAPPL8,530,Outboard Motors
APB,MNAPPL9,530,Outboard Motors
SUB,S17CODEA,530,Tickets to parks or museums
MDB,MEDPCARY,530,Other medical care
MDB,MEDPCY1,530,Other medical care
MDB,MEDPCY2,530,Other medical care
MDB,MEDPCY3,530,Other medical care
MDB,MEDPCY4,530,Other medical care
MDB,MEDPCY5,530,Other medical care
MDB,MEDPCY6,530,Other medical care
MDB,MEDPCY7,530,Other medical care
